id,target
2981,0.02925
2982,0.03704
2983,0.03565
2984,0.03567
2985,0.03985
2986,0.04607
2988,0.04290
2989,0.03758
2990,0.04016
2991,0.03963
2993,0.04450
2995,0.03402
2998,0.03846
2999,0.03993
3000,0.04756
3001,0.04204
3003,0.04370
3005,0.05058
3007,0.04085
3008,0.04419
3009,0.03557
3011,0.03497
3012,0.03782
3013,0.02956
3014,0.03495
3015,0.03249
3016,0.04219
3017,0.02609
3018,0.03809
3022,0.04009
3023,0.04012
3024,0.03722
3026,0.02695
3029,0.04062
3031,0.03751
3032,0.04341
3033,0.03020
3034,0.02968
3035,0.05268
3036,0.03162
3037,0.03742
3039,0.03277
3040,0.03173
3041,0.03426
3042,0.04007
3045,0.04093
3050,0.02754
3053,0.03424
3055,0.03691
3060,0.03839
3061,0.04366
3062,0.03970
3064,0.03612
3065,0.02916
3067,0.03697
3068,0.03576
3072,0.03221
3073,0.04719
3076,0.03701
3077,0.03272
3079,0.03639
3080,0.04142
3082,0.03447
3085,0.02681
3086,0.03382
3087,0.04890
3090,0.04040
3092,0.03779
3094,0.03842
3095,0.02861
3101,0.03203
3102,0.02962
3103,0.04422
3104,0.05029
3105,0.03995
3107,0.05117
3108,0.05047
3114,0.04227
3115,0.03229
3116,0.03111
3118,0.03691
3120,0.04065
3121,0.04081
3123,0.04326
3125,0.03323
3128,0.02800
3129,0.04527
3130,0.03430
3133,0.03480
3134,0.03503
3136,0.04495
3137,0.04775
3138,0.02642
3139,0.04025
3140,0.03551
3143,0.03340
3144,0.03017
3146,0.03518
3148,0.04029
3149,0.02895
3150,0.03530
3151,0.03526
3153,0.03720
3155,0.04550
3157,0.03546
3160,0.03759
3161,0.04621
3162,0.04051
3163,0.03836
3164,0.03178
3165,0.03909
3166,0.03244
3168,0.04088
3169,0.04873
3170,0.03703
3171,0.03546
3176,0.03906
3179,0.03539
3180,0.03623
3182,0.04256
3183,0.03990
3184,0.03971
3185,0.02916
3186,0.03721
3188,0.03439
3189,0.05262
3191,0.04093
3193,0.03287
3194,0.03211
3195,0.03489
3196,0.02686
3197,0.02863
3199,0.03475
3201,0.03815
3202,0.03713
3203,0.02903
3205,0.03346
3206,0.03384
3207,0.05352
3208,0.03963
3209,0.02919
3210,0.03077
3211,0.04126
3212,0.03779
3213,0.04055
3215,0.03979
3216,0.03453
3217,0.03550
3218,0.03636
3219,0.03636
3221,0.04888
3222,0.03221
3226,0.02963
3227,0.04496
3229,0.03523
3231,0.03019
3234,0.04647
3240,0.04306
3242,0.04657
3244,0.02884
3246,0.04174
3247,0.03947
3248,0.03106
3249,0.03802
3250,0.04091
3251,0.02740
3252,0.03572
3253,0.03144
3255,0.03108
3257,0.03642
3258,0.03254
3259,0.02863
3265,0.03662
