id,target
2981,0.01800
2982,0.05303
2983,0.02821
2984,0.04155
2985,0.10638
2986,0.08120
2988,0.02965
2989,0.08086
2990,0.02377
2991,0.03782
2993,0.04023
2995,0.02721
2998,0.02569
2999,0.04189
3000,0.15848
3001,0.03823
3003,0.06303
3005,0.06112
3007,0.03816
3008,0.04572
3009,0.03551
3011,0.02098
3012,0.03224
3013,0.02256
3014,0.02663
3015,0.02365
3016,0.03259
3017,0.02857
3018,0.04352
3022,0.03617
3023,0.04233
3024,0.07468
3026,0.01644
3029,0.04841
3031,0.02959
3032,0.04644
3033,0.02082
3034,0.01344
3035,0.05813
3036,0.02064
3037,0.02399
3039,0.01966
3040,0.03975
3041,0.04071
3042,0.04644
3045,0.03102
3050,0.01327
3053,0.02557
3055,0.04611
3060,0.02916
3061,0.03632
3062,0.04419
3064,0.04792
3065,0.05022
3067,0.06148
3068,0.02455
3072,0.03411
3073,0.06404
3076,0.05607
3077,0.04057
3079,0.02485
3080,0.05119
3082,0.02743
3085,0.01133
3086,0.02716
3087,0.06930
3090,0.04539
3092,0.02727
3094,0.02812
3095,0.01573
3101,0.04094
3102,0.01909
3103,0.04970
3104,0.05674
3105,0.05561
3107,0.11334
3108,0.04542
3114,0.04919
3115,0.03845
3116,0.02100
3118,0.02871
3120,0.02219
3121,0.05499
3123,0.06663
3125,0.01948
3128,0.01832
3129,0.08722
3130,0.01617
3133,0.04164
3134,0.02535
3136,0.09567
3137,0.06822
3138,0.01295
3139,0.04448
3140,0.06665
3143,0.04034
3144,0.01578
3146,0.02320
3148,0.07203
3149,0.03317
3150,0.02686
3151,0.02346
3153,0.03300
3155,0.12271
3157,0.02221
3160,0.04598
3161,0.08518
3162,0.03320
3163,0.03275
3164,0.02652
3165,0.04234
3166,0.04203
3168,0.02608
3169,0.09025
3170,0.03564
3171,0.02467
3176,0.02764
3179,0.02802
3180,0.03099
3182,0.02708
3183,0.04017
3184,0.02414
3185,0.01922
3186,0.03113
3188,0.01824
3189,0.03473
3191,0.04450
3193,0.02324
3194,0.02121
3195,0.03209
3196,0.01806
3197,0.01987
3199,0.02346
3201,0.03437
3202,0.04112
3203,0.01759
3205,0.03768
3206,0.02243
3207,0.03351
3208,0.02926
3209,0.02693
3210,0.02351
3211,0.05575
3212,0.02478
3213,0.06084
3215,0.02850
3216,0.02350
3217,0.02533
3218,0.02177
3219,0.05092
3221,0.04531
3222,0.05077
3226,0.02060
3227,0.05276
3229,0.02200
3231,0.02074
3234,0.10427
3240,0.05243
3242,0.04804
3244,0.01340
3246,0.03590
3247,0.03365
3248,0.02079
3249,0.02079
3250,0.03010
3251,0.01915
3252,0.02782
3253,0.02129
3255,0.02364
3257,0.02933
3258,0.02697
3259,0.01500
3265,0.04114
