id,target
2981,0.02891
2982,0.05451
2983,0.02168
2984,0.02372
2985,0.07165
2986,0.06626
2988,0.05255
2989,0.04693
2990,0.05022
2991,0.04516
2993,0.06772
2995,0.02664
2998,0.03597
2999,0.04359
3000,0.09032
3001,0.09781
3003,0.03949
3005,0.07071
3007,0.03349
3008,0.04905
3009,0.02786
3011,0.02429
3012,0.03216
3013,0.01281
3014,0.02413
3015,0.02356
3016,0.01698
3017,0.01828
3018,0.05207
3022,0.03488
3023,0.03255
3024,0.05554
3026,0.01401
3029,0.04934
3031,0.02491
3032,0.04532
3033,0.02184
3034,0.01206
3035,0.07477
3036,0.02220
3037,0.02898
3039,0.02173
3040,0.02911
3041,0.04665
3042,0.02735
3045,0.03372
3050,0.01045
3053,0.03545
3055,0.03055
3060,0.03280
3061,0.03579
3062,0.02228
3064,0.04409
3065,0.01718
3067,0.04630
3068,0.03234
3072,0.01489
3073,0.08340
3076,0.01883
3077,0.03280
3079,0.02892
3080,0.04953
3082,0.02699
3085,0.01399
3086,0.02478
3087,0.06706
3090,0.04950
3092,0.01642
3094,0.02371
3095,0.01535
3101,0.04253
3102,0.00960
3103,0.05435
3104,0.07459
3105,0.05238
3107,0.10406
3108,0.03775
3114,0.05453
3115,0.03008
3116,0.03434
3118,0.01853
3120,0.03609
3121,0.04216
3123,0.03948
3125,0.01614
3128,0.03861
3129,0.06288
3130,0.02656
3133,0.02803
3134,0.02036
3136,0.05161
3137,0.04569
3138,0.01094
3139,0.04100
3140,0.03633
3143,0.02828
3144,0.02775
3146,0.03458
3148,0.04516
3149,0.01966
3150,0.02844
3151,0.03929
3153,0.02923
3155,0.10908
3157,0.03207
3160,0.02869
3161,0.04357
3162,0.04853
3163,0.01920
3164,0.03097
3165,0.05531
3166,0.03333
3168,0.02865
3169,0.06561
3170,0.02964
3171,0.01787
3176,0.02313
3179,0.02969
3180,0.01966
3182,0.05844
3183,0.03939
3184,0.05549
3185,0.02843
3186,0.02270
3188,0.02960
3189,0.04669
3191,0.03109
3193,0.02136
3194,0.02993
3195,0.05867
3196,0.03416
3197,0.01874
3199,0.02133
3201,0.01361
3202,0.04935
3203,0.01325
3205,0.03030
3206,0.01807
3207,0.05178
3208,0.02751
3209,0.04455
3210,0.03766
3211,0.06143
3212,0.02232
3213,0.02889
3215,0.04246
3216,0.02624
3217,0.03219
3218,0.01572
3219,0.07376
3221,0.07270
3222,0.02677
3226,0.02350
3227,0.04420
3229,0.02616
3231,0.01696
3234,0.06580
3240,0.07008
3242,0.03433
3244,0.01264
3246,0.03744
3247,0.05723
3248,0.02932
3249,0.02790
3250,0.02978
3251,0.01720
3252,0.02488
3253,0.02638
3255,0.02103
3257,0.04091
3258,0.02737
3259,0.01436
3265,0.02294
